Film,Rating,Year,Budget,Actor,Director,Writer,Popularity
2356981,7.5,1998,3500000,6.776833978183652,6.139999961853027,7.112499952316284,0
2357008,4.8,2004,25000000,5.2974431060261375,5.5,6.414285796029227,1
2357044,5.3,1998,130000000,5.747335521334745,6.487500071525574,6.44138896200392,1
2357046,6.7,2014,160000000,6.585906749340375,6.549999952316284,6.319999837875367,1
2357111,6.7,2010,3469200,6.7695712959198735,6.699999968210856,6.699999809265137,1
2357342,8.2,1933,914000,7.849693795923742,7.520000076293945,7.466666618982951,0
2357515,6.4,2010,32000000,6.291816544551607,6.400000095367432,6.400000095367432,1
2357653,7.5,1954,851800,7.612903200170045,7.650000095367432,7.5,1
2357654,6.1,1984,2000000,6.3059523075345965,6.099999904632568,5.824999928474426,1
2357658,5.9,1999,8518000,6.176479133754581,6.4666666984558105,6.120000044504802,1
2357660,5.9,1971,766620,6.155555624432034,5.900000095367432,5.900000095367432,0
2357661,6.4,2000,8092100,6.537575817589808,6.6000001430511475,6.230000019073486,1
2357664,6.8,2002,8518000,6.8214647894355185,6.6000001430511475,6.460000038146973,1
2357669,6.6,1993,8518000,6.503888828518949,6.4666666984558105,6.460000038146973,1
2357670,5.7,1994,8518000,6.135263044234605,5.699999809265137,5.849999904632568,1
2357671,6.6,1989,5962600,6.58420130720845,6.599999904632568,6.674999952316284,1
2357672,6.9,1995,8518000,6.705277796880697,6.4666666984558105,6.75,1
2357676,7.3,2001,10221600,7.20187514199151,6.666666825612386,7.300000190734863,1
2357678,6.6,2004,17036000,6.60126668830237,6.324999928474426,6.564999938011169,1
2357850,5.7,1974,1512950,6.157795703376698,6.25,5.699999809265137,1
2357916,8.1,1933,433000,7.805516526917532,7.675000190734863,7.696666860580445,0
2358319,7.2,1995,58000000,6.783322438367469,6.542857101985386,6.808333267768224,1
2358348,7.8,1964,3000000,7.297018933910492,6.950000047683716,6.719658150632156,1
2358643,7.2,2006,2434200,6.465999905533261,6,7.199999809265137,1
2358877,7.7,2007,19000000,7.260132530194442,7.699999968210856,7.777777645323012,1
2358896,4.6,1997,53000000,5.268021016511092,5.700000047683716,5.469999933242798,1
2358914,8.5,2014,61000000,7.794559886629516,8.03333330154419,8.5,1
2358932,6.4,2000,90000000,6.263297116204005,6.1,6.366666754086813,1
2358990,8.2,1939,3977000,7.852580516898049,7.6711111757490364,7.744298179944356,0
2359019,4.8,2008,10000000,5.255192410945892,4.800000190734863,4.800000190734863,0
2359040,6.4,2004,3869460,6.435795533921983,6.400000095367432,6.400000095367432,1
2359213,6.2,2008,15000000,6.370757686474802,6.199999809265137,6.199999809265137,0
2359258,5.1,2003,17000000,5.372688843918056,5.099999904632568,5.349999904632568,1
2359266,5.6,1997,9000000,5.716619717709258,5.337500095367432,5.622222158643935,1
2359272,7.8,2003,5550720,7.710538363705079,7.800000190734863,7.800000190734863,1
2359470,4.9,1978,1000000,5.3904762565774265,4.900000095367432,5.21666677792867,1
2359538,5.6,2007,25000000,5.760332774954993,5.599999904632568,5.412499934434891,1
2359654,7.3,1987,13000000,6.989275983024147,6.383333325386047,7.300000190734863,0
2359706,7.6,2005,7500000,7.044509338670594,6.899999936421712,7.599999904632568,1
2359877,8.2,1997,10000000,7.446668679842917,6.888888888888889,7.616666515668234,1
2360157,7,1969,9000000,7.069370272863504,6.550000071525574,7.225000023841858,0
2360181,8.7,1990,25000000,7.635796889962185,7.305882341721478,8.183333237965902,0
2360724,7,1988,22000000,6.623731696438294,6.199999988079071,6.81875001390775,0
2361395,6.9,2006,50000000,6.885655878814588,7.600000095367432,6.950000047683716,0
2361452,6.1,2008,1000000,6.2385415732860565,6.099999904632568,6.099999904632568,1
2361554,5.2,2009,5000000,5.54178491953497,5.199999809265137,5.199999809265137,1
2361622,6.8,2007,2000000,6.601019293286373,6.800000190734863,6.800000190734863,1
2361635,5.6,2014,30000000,6.0606389141257635,5.766666730244954,5.849999904632568,0
2361636,6.7,1996,5000000,6.531065188844277,6.699999809265137,6.699999809265137,0
2361705,6.2,2007,9000000,6.242716767840693,6.199999809265137,6.329999852180481,0
2362084,8.2,2008,33000000,7.585310552940481,7.055555582046509,8.199999809265137,1
2362294,7.1,1966,9000000,6.982320892318897,6.711111174689399,7.266666650772095,0
2362364,5.4,1977,602000,5.800276300078767,6.4749999443689985,5.400000095367432,1
2362601,7.1,1922,100000,7.137222162882487,7.099999904632568,7.0388888253106,1
2362791,6.4,2008,54350.8,6.400000095367432,6.400000095367432,6.400000095367432,0
2363034,6.1,2011,1000000,6.048366088937655,6.099999904632568,6.099999904632568,1
2363241,7,1996,350000,6.93555555873447,6.705263137817383,7,1
2363245,7.7,2004,17791,7.60380934590385,7.699999809265137,7.519999885559082,0
2363292,7.2,1978,6000000,6.735409130489327,5.899999904632568,6.5249998569488525,0
2363294,4.1,1982,13200000,5.125611899349107,4.099999904632568,4.099999904632568,0
2363459,8,1946,529532.5,7.782810269788573,7.650000035762787,7.7318182804367765,1
2363464,6.8,1998,25000000,6.580955101228948,7.5,6.662121281479344,1
2363792,7.8,1924,546883,7.7772223748743325,7.700000127156575,7.791666805744171,1
2364040,5.7,2011,200000000,5.975137618966102,6.542857101985386,5.999999910593033,1
2364062,5.6,1959,3000000,6.140849197781276,5.599999904632568,5.766666650772095,1
2364140,6.9,2010,100000000,6.8316599848772395,7.6,6.750000055019672,0
2364182,6.9,2000,7564750,6.7544036928627955,6.900000095367432,6.900000095367432,1
2364261,5.8,1968,39000,5.950229092868402,6.65555559264289,6.211111227671305,1
2364391,7.2,1984,11000000,6.730588874199407,6.287500023841858,6.519999980926514,1
2364394,6.3,1990,50000000,6.304379941426061,6.287500023841858,6.4100000858306885,1
2364636,3.3,2012,550000,4.73472222244298,3.299999952316284,3.299999952316284,1
2364856,6.3,2003,3700000,6.537030939027374,6.6000001430511475,6.450000166893005,1
2364916,7.7,2007,53000000,6.890779481101831,6.961904730115618,7.0873455765806606,1
2365067,5.1,1976,750000,5.330555479867119,5.25,5.099999904632568,1
2365166,6.4,2000,500000,6.306999582138099,6,6.400000095367432,0
2365340,8.1,1993,14600000,7.331748160379191,6.7500001192092896,7.62500019868215,1
2365606,5.9,2010,80000000,6.1509320863643495,5.800000011920929,5.6437500566244125,1
2365749,6.5,2013,40000000,6.384526511166948,6.100000040871756,6.5,0
2365765,6.5,1995,25000000,6.521710325949186,5.8833333651224775,5.516666730244954,1
2365794,6.5,2012,4047400,6.513888888888889,6.5,6.5,1
2366319,8.5,2014,170000000,7.709407720999592,6.550000071525574,7.961111121707493,1
2366342,6.1,1994,20000000,6.28379452381918,6.324999928474426,6.24999992052714,1
2366541,8.1,2011,385851,8.100000381469727,8.100000381469727,8.100000381469727,0
2366580,5.9,2005,35000000,6.062374079274805,5.6333333651224775,5.741666674613953,1
2366592,7.8,1967,4000000,7.275294865556315,7.550000190734863,6.6333333651224775,1
2367297,4.9,2010,112000000,5.617701949464611,5.833333333333333,5.864285747210185,1
2367387,6.6,1997,1300000,6.603089656585302,6.450000047683716,6.6333333651224775,1
2367437,3.7,2010,10000000,4.477360139892382,4.149999976158142,3.700000047683716,1
2367513,5.7,2000,10000000,6.020956295747232,5.699999809265137,5.699999809265137,1
2367672,7.6,1939,1910000,7.452885684184263,7.4571428298950195,7.376370423283928,0
2367705,6.5,2010,8352470,6.297441265333266,6.549999952316284,6.549999952316284,0
2368389,4.8,2008,250000,4.800000190734863,4.800000190734863,4.800000190734863,0
2368683,7,2006,11311553,6.945505851280318,7.266666730244954,7,1
2368918,7.2,1962,4000000,7.157165048750383,7.675000190734863,7.211110962761773,0
2369090,6,2013,5092279.5,6.338333340485891,5.549999952316284,6,1
2369286,3,2006,3953536,3.8195555528004967,3,3,1
2369781,7.4,2006,1500000,7.362719388036002,7.150000095367432,7.350000063578288,1
2369902,6.7,1990,7936020,6.723015701960004,6.699999809265137,6.569999837875367,1
2370190,8.2,2009,16000000,7.279187300461731,7.300000071525574,8.199999809265137,1
2370256,3.9,2007,2000000,4.611163599245338,3.9000000953674316,3.9000000953674316,1
2370379,6.7,2009,4600000,6.699999809265137,6.599999904632568,6.599999904632568,1
2370517,6.5,2003,500000,6.51717172006164,6.5,6.5333333015441895,1
2370700,8.7,2014,6004360,7.631342867583283,7.449999809265137,7.771666534741719,1
2370832,7.5,1979,11000000,7.319791764548835,7.600000095367432,7.5,0
2370936,6.9,1988,2000000,6.7628089769721935,6.488888846503364,6.488888846503364,0
2371779,5.9,2011,36000000,5.976014880790289,6.395535758563451,6.275000075499216,1
2371791,7.1,2007,5749210,6.731360998624192,6.849999904632568,7.099999904632568,1
2371901,6.1,2007,15000000,6.06555750126375,6.1166666348775225,5.775152600582994,1
2371908,5.1,1989,3000000,5.661895792398293,5.099999904632568,5.301758176153832,1
2371949,6.5,1981,2500000,6.326501354528236,5.25,5.604395583435729,1
2371950,4.9,2009,15000000,5.636016146606189,6.1166666348775225,6.1166666348775225,1
2371952,4.4,1982,2500000,5.386618415341861,4.400000095367432,5.532692334590814,1
2372020,4,2002,15000000,5.174621577715289,5.25,5.06886440275353,1
2372410,5.9,1998,6177400,6.085801141792885,5.699999968210856,6.240000073115031,1
2372421,6.3,2012,5559660,6.437705044371959,6.300000190734863,6.460000133514404,1
2372448,7.9,1948,756475,7.410471523394885,7.650000095367432,7.407500040531159,1
2372477,7.8,1996,18000000,7.130489807506851,7.2600000381469725,7.23250002861023,1
2372503,6.4,2008,9000000,6.255245744424429,6.174999952316284,6.654166658719381,0
2372699,7.1,1996,4941920,7.0442669142669185,7.099999904632568,7.099999904632568,0
2372994,6.5,2008,150000000,6.367867270444858,7.039999961853027,6.125,1
2373400,6.5,2009,1000000,6.468970485196042,6.5,6.5,1
2373556,7,1991,1900000,6.782495712397886,7,7,1
2373614,4.9,2003,2000000,5.256773866187959,4.799999952316284,4.911111142900254,1
2373684,6,2008,2000000,6.023434346919764,6,6,1
2373770,8,1986,6400000,7.355600917615493,7.158064519205401,7.096874997019768,1
2373797,2.3,2008,7000000,3.1822916343808174,2.299999952316284,3.149999976158142,0
2373804,4,2009,30000000,4.813489877850428,5.300000071525574,3.3624999821186066,0
2373856,6.7,2001,87000000,6.61755305138153,6.866666603088379,7.0670706773045096,1
2373864,6.2,2007,50000000,6.46979467467125,6.199999809265137,7.179999923706054,1
2373943,6.9,1952,4000000,7.10509978851296,6.4666666984558105,7.146929899851481,0
2374076,2.6,2013,1000000,3.841935956008063,2.5999999046325684,2.5999999046325684,1
2374377,4.5,2006,47000000,6.259051413930299,4.5,5.274999976158142,0
2374638,6,1981,2923364.5,6.052833926802313,6.300000011920929,6.049999972184499,1
2374695,5.5,2001,15000000,5.624585744442777,5.799999952316284,6.183333237965901,1
2374704,5.7,2014,70000,5.792554717278069,5.699999809265137,5.699999809265137,1
2374732,7.9,2007,486840,7.716666729022295,7.900000095367432,7.900000095367432,1
2374846,6.5,2006,100000000,6.32908538077978,6.5476190476190474,6.331666715372177,0
2374848,5.9,2011,130000000,6.094581815280168,6.1476191111973355,6.187777842037261,0
2374868,7,1996,12000000,6.401886065130794,5.800000011920929,5.922321483492851,0
2375438,6.3,2001,21000000,6.2359305229330015,5.337500095367432,6.570000076293946,0
2375468,7.2,2005,950000,6.556892906864304,6.8999998569488525,6.699999968210856,1
2375690,5.8,1998,70000000,6.177906861889494,5.800000190734863,6.100000023841858,1
2375779,7.4,1975,2700000,7.045167431850376,6.3900000095367435,6.654166738192241,0
2376080,5.9,1990,1500000,6.260695884805736,5.566666762034099,5.925000101327896,1
2376292,6,2010,2052991.612,6.191424500229012,6.266666730244954,6,1
2376350,5.8,1989,30000000,6.099956837738993,5.800000190734863,5.333333412806193,1
2376393,5.9,1991,23000000,6.033539542289508,5.575000166893005,3.950000047683716,0
2376561,5.5,2008,3500000,5.756844131294407,5.5,5.5,1
2376570,8.1,1971,1200000,7.604762149550926,7.750000238418579,6.900000095367432,1
2376629,6.9,1966,3500000,6.898719861787297,6.900000095367432,6.986363692717118,1
2376667,5.9,1996,13000000,5.8394091309836655,5.6000001430511475,5.9900001049041744,1
2376696,7.2,2000,8000000,6.938939425229369,7.199999809265137,7.166666507720947,0
2376736,7.5,1974,980000,7.190690999782071,6.25,6.909999990463257,1
2376746,7.2,2009,7300000,7.004619214025152,7.199999809265137,7.199999809265137,1
2376826,7.3,2002,100000000,7.08845154664643,6.6333334181043835,7.4900001049041744,1
2376830,7.7,2010,226942500,7.244147357968586,7.733333428700765,7.4900001049041744,1
2376831,8.1,2011,125000000,7.456294808911102,7.733333428700765,7.4900001049041744,1
2376840,7.4,2007,150000000,7.16746944653371,7.733333428700765,7.215000069141388,1
2376846,7.4,2001,125000000,7.185730105144577,6.6333334181043835,7.4900001049041744,1
2376964,6.3,2002,60000000,6.398225951290825,6.875,6.63015886337038,0
2377101,4.9,2001,5500000,5.361749395223522,4.950000047683716,6.0000001192092896,1
2377242,8,2003,310289.85,7.712499971191089,8.099999904632568,8.049999952316284,0
2377633,5.7,2006,1500000,5.737996829667811,5.8666666348775225,5.549999952316284,1
2377637,5.4,2010,800000,5.548222259699353,5.8666666348775225,5.549999952316284,1
2378012,3.8,2007,100000,4.15249997973442,3.799999952316284,3.799999952316284,1
2378240,6.9,2003,2544080,6.855000053511726,6.25,6.300000031789144,1
2378352,7.4,2007,5000000,6.874055260414857,7.400000095367432,7.400000095367432,1
2378542,5.5,2005,9000000,5.835068915645681,5.5,5.75,1
2378589,6.5,1966,15000000,6.606079993423419,7.174999952316284,6.866666740841335,1
2379260,7.1,2001,3209895,7.102665763004164,7.099999904632568,7.099999904632568,1
2379335,4.8,1980,250000,5.178485304800883,4.8500001430511475,4.800000190734863,1
2379620,6.4,2009,40000000,6.386877100837089,6.0333333015441895,6.233333428700766,1
2379777,5.3,2001,14000000,5.531525718328016,6.139999961853027,5.380000066757202,1
2379782,7.5,2012,10590.65,7.5,7.5,7.5,0
2380738,6.8,1986,15000000,6.463615489484231,7.055555582046509,6.0388890107472735,0
2380760,6,1986,20000000,6.264560417665498,6.777777777777778,6.28571435383388,1
2380926,6.9,2001,31000000,6.681902296577532,6.850000023841858,6.6752525427526095,1
2381018,4.1,2006,3000000,4.503838527400389,4.099999904632568,4.224999904632568,1
2381040,8.3,1995,60000000,6.919818455398514,7.100000040871756,7.100000040871756,1
2381182,7.2,2002,11000000,7.035333214759827,7.149999976158142,7.199999809265137,1
2381241,5.7,2014,12000000,5.946602005335084,6.599999904632568,5.771666550636292,1
2381251,7.4,1957,3000000,7.413888997501797,6.989999985694885,7.503030346700238,0
2381313,6.7,1980,44000000,6.626782482565864,7.333333174387614,7.224999904632568,0
2381330,5.7,1996,25000000,5.971952984521074,6.049999952316284,6.216666539510091,1
2381359,7.5,1994,5000000,7.39569147188854,7.759999990463257,7.813333312670389,0
2381474,6.7,1981,9300000,6.490485372659512,6.699999809265137,6.390476042883736,0
2381481,5.4,2000,15000000,5.653015939394632,5.400000095367432,5.500000066227383,0
2382555,5,1999,8000000,5.586926130086221,5,5,1
2382708,6.9,2013,1000000,6.898850669806031,6.900000095367432,6.900000095367432,1
2382788,4.8,2013,2500000,5.710685434384732,4.800000190734863,5.51428576878139,1
2382875,7.1,1962,2500000,7.0927994182083625,7.099999904632568,7.350000023841858,0
2382982,7.9,1930,3950000,7.834601533215486,7.816666709052192,7.662500083446503,0
2383034,4.9,1998,6000000,5.266212023478985,4.900000095367432,4.900000095367432,1
2383107,6.8,2004,66000000,6.679378147095825,7.025000035762787,6.9203704639717385,1
2383113,7.1,2008,85000000,6.583656638208917,7.025000035762787,6.980555600590176,1
2383501,7.1,1987,1000000,6.882051205023742,6.549999952316284,6.433333237965901,1
2383696,7.3,1965,1500000,7.185857269593647,6.728571483067104,6.3500001430511475,0
2384043,6.9,2007,4000000,6.807407467453569,6.333333333333333,6.711111174689399,1
2384317,7.8,1989,9000000,7.327974076792174,7.2600000381469725,7.23250002861023,0
2384342,6,2010,12000000,6.208316725497438,6,6.28333334128062,1
2384367,7.1,1986,111000,6.996544652680126,6.799999952316284,7.099999904632568,0
2384468,8.1,2013,23000000,7.550961481255999,7.866666793823242,7.3500001430511475,1
2384526,5.7,2007,2400000,5.930026918589466,5.699999809265137,5.699999809265137,0
2385487,4.7,2005,50000000,5.482557054620079,4.949999809265137,5.27809517837706,0
2385546,7.2,1997,85000000,6.832980163888542,7.2499998807907104,7.260686153056575,0
2385554,6.2,2014,100000000,6.285924825624015,6.327272675254128,6.122222105662028,1
2385811,5,2000,15000000,5.743690402645217,5,6.150000095367432,1
2386168,7.5,2010,1991.333568,7.5,7.5,7.5,0
2386262,6.4,1992,42000000,6.4329787414929696,6.899999959128244,6.7183333714803055,1
2386347,5.7,2008,7000000,5.769126669238344,5.699999809265137,5.324999928474426,1
2386397,5.7,2008,324560,5.903117597519934,5.699999809265137,5.699999809265137,0
2386427,7.8,1933,290000,7.657278302733018,7.340000057220459,7.6000001430511475,0
2386663,7.3,2003,6938400,7.164935201277465,7.300000190734863,7.300000190734863,1
2387035,3.7,2012,6000000,4.37166669567426,4.850000023841858,3.700000047683716,0
2387313,6,2005,982940,6.090476175149282,6,6.0333333015441895,1
2387644,5.8,2002,10000000,6.157714208549086,5.800000190734863,5.800000190734863,0
2388123,5.7,2011,7000000,5.7760921653711925,6.3999998569488525,5.699999809265137,1
2388162,6.6,2004,100000000,6.397614642253174,6.2500001192092896,6.660000038146973,0
2388201,3.3,2011,8000000,4.102976156132562,3.299999952316284,3.299999952316284,1
2388452,5.9,2005,25000000,6.292069742236382,5.400000095367432,5.900000095367432,1
